seconds,mac,humidity,inside_temp,outside_temp,input_volt,output_volt,battery_back,water_leakage,water_logging
1105,00:11:22:33:44:04,51.7,1076,31.66,1.02,1.01,10.78,0,0
1106,00:11:22:33:44:01,51.7,1077,31.74,1.02,1.01,10.81,0,0
1107,00:11:22:33:44:06,51.7,1078,31.55,1.02,1.01,10.72,0,0
1108,00:11:22:33:44:03,51.7,1079,31.59,1.02,1.01,10.77,0,0
1109,00:11:22:33:44:03,51.6,1080,31.69,1.02,1.01,10.74,0,0
1110,00:11:22:33:44:09,51.6,1081,31.62,1.02,1.01,10.76,0,0
1111,00:11:22:33:44:01,51.6,1082,31.66,1.02,1.01,10.76,0,0
1112,00:11:22:33:44:04,51.5,1083,31.59,1.02,1.01,10.76,0,0
1113,00:11:22:33:44:04,51.6,1084,31.76,1.02,1.01,10.73,0,0
1115,00:11:22:33:44:06,51.6,1085,31.69,1.02,1.01,10.71,0,0
1116,00:11:22:33:44:09,51.6,1086,31.74,1.02,1.01,10.71,0,0
1117,00:11:22:33:44:05,51.6,1087,31.83,1.02,1.01,10.74,0,0
1118,00:11:22:33:44:05,51.6,1088,31.78,1.02,1.01,10.77,0,0
1119,00:11:22:33:44:00,51.6,1089,31.85,1.02,1.01,10.75,0,0
1120,00:11:22:33:44:00,51.6,1090,31.9,1.02,1.01,10.73,0,0
1121,00:11:22:33:44:07,51.6,1091,31.66,1.02,1.01,10.74,0,0
1122,00:11:22:33:44:07,51.6,1092,31.81,1.02,1.01,10.72,0,0
1123,00:11:22:33:44:09,51.5,1093,31.71,1.02,1.01,10.72,0,0
1124,00:11:22:33:44:04,51.5,1094,31.69,1.02,1.01,10.7,0,0
1125,00:11:22:33:44:00,51.5,1095,31.78,1.02,1.01,10.69,0,0
1126,00:11:22:33:44:00,51.5,1096,31.78,1.02,1.01,10.65,0,0
1127,00:11:22:33:44:09,51.5,1097,31.83,1.02,1.01,10.67,0,0
1128,00:11:22:33:44:07,51.5,1098,32.04,1.02,1.01,10.69,0,0
1129,00:11:22:33:44:02,51.5,1099,32.04,1.02,1.01,10.69,0,0
1130,00:11:22:33:44:02,51.5,1100,32.04,1.02,1.01,10.7,0,0
1131,00:11:22:33:44:00,51.5,1101,32.02,1.02,1.01,10.73,0,0
1132,00:11:22:33:44:05,51.5,1102,32.04,1.02,1.01,10.76,0,0
1133,00:11:22:33:44:03,51.5,1103,31.92,1.02,1.01,10.74,0,0
1135,00:11:22:33:44:03,51.5,1104,31.9,1.02,1.01,10.74,0,0
1136,00:11:22:33:44:00,51.5,1105,31.9,1.02,1.01,10.76,0,0
1137,00:11:22:33:44:02,51.5,1106,31.71,1.02,1.01,10.73,0,0
1138,00:11:22:33:44:05,51.5,1107,31.69,1.02,1.01,10.71,0,0
1139,00:11:22:33:44:02,51.5,1108,31.64,1.02,1.01,10.74,0,0
1140,00:11:22:33:44:07,51.5,1109,31.69,1.02,1.01,10.74,0,0
1141,00:11:22:33:44:01,51.5,1110,31.66,1.02,1.01,10.72,0,0
1142,00:11:22:33:44:07,51.5,1111,31.64,1.02,1.01,10.74,0,0
1143,00:11:22:33:44:04,51.5,1112,31.66,1.02,1.01,10.74,0,0
1144,00:11:22:33:44:02,51.5,1113,31.92,1.02,1.01,10.77,0,0
1145,00:11:22:33:44:05,51.5,1114,31.81,1.02,1.01,10.74,0,0
1146,00:11:22:33:44:00,51.5,1115,31.99,1.02,1.01,10.76,0,0
1147,00:11:22:33:44:04,51.4,1116,31.99,1.02,1.01,10.77,0,0
1148,00:11:22:33:44:00,51.4,1117,31.92,1.02,1.01,10.74,0,0
1149,00:11:22:33:44:07,51.5,1118,32.09,1.02,1.01,10.76,0,0
1150,00:11:22:33:44:03,51.5,1119,32.04,1.02,1.01,10.76,0,0
1151,00:11:22:33:44:04,51.5,1120,31.78,1.02,1.01,10.76,1,1
1152,00:11:22:33:44:07,51.5,1121,31.92,1.02,1.01,10.74,1,1
1154,00:11:22:33:44:07,51.5,1122,31.57,1.02,1.01,10.72,1,1
1155,00:11:22:33:44:00,51.5,1123,31.59,1.02,1.01,10.7,1,1
1156,00:11:22:33:44:08,51.5,1124,31.59,1.02,1.01,10.66,1,1
1157,00:11:22:33:44:00,51.5,1125,31.66,1.02,1.01,10.65,1,1
1158,00:11:22:33:44:01,51.5,1126,31.66,1.02,1.01,10.68,1,1
1159,00:11:22:33:44:02,51.5,1127,31.66,1.02,1.01,10.65,1,1
1160,00:11:22:33:44:05,51.5,1128,31.74,1.02,1.01,10.65,1,1
1161,00:11:22:33:44:05,51.5,1129,31.81,1.02,1.01,10.61,1,1
1162,00:11:22:33:44:05,51.5,1130,31.9,1.02,1.01,10.61,1,1
1163,00:11:22:33:44:03,51.5,1131,32.02,1.02,1.01,10.65,1,1
1164,00:11:22:33:44:05,51.5,1132,32.04,1.02,1.01,10.65,1,1
1165,00:11:22:33:44:00,51.5,1133,32.02,1.02,1.01,10.69,1,1
1166,00:11:22:33:44:03,51.5,1134,32.04,1.02,1.01,10.69,1,1
1167,00:11:22:33:44:06,51.5,1135,31.9,1.02,1.01,10.73,1,1
1168,00:11:22:33:44:08,51.4,1136,31.83,1.02,1.01,10.72,1,1
1169,00:11:22:33:44:01,51.4,1137,31.83,1.02,1.01,10.73,1,1
1170,00:11:22:33:44:06,51.4,1138,31.76,1.02,1.01,10.73,1,1
1171,00:11:22:33:44:05,51.4,1139,31.64,1.02,1.01,10.71,1,1
1173,00:11:22:33:44:03,51.4,1140,31.66,1.02,1.01,10.75,1,1
1174,00:11:22:33:44:08,51.4,1141,31.64,1.02,1.01,10.75,1,1
1175,00:11:22:33:44:05,51.4,1142,31.55,1.02,1.01,10.75,1,1
1176,00:11:22:33:44:00,51.4,1143,31.66,1.02,1.01,10.73,1,1
1177,00:11:22:33:44:07,51.4,1144,31.74,1.02,1.01,10.77,1,1
1178,00:11:22:33:44:04,51.4,1145,31.69,1.02,1.01,10.76,1,1
1179,00:11:22:33:44:02,51.4,1146,31.69,1.02,1.01,10.77,1,1
1180,00:11:22:33:44:00,51.4,1147,31.64,1.02,1.01,10.76,1,1
1181,00:11:22:33:44:02,51.4,1148,31.59,1.02,1.01,10.72,1,1
1182,00:11:22:33:44:02,51.4,1149,31.64,1.02,1.01,10.7,1,1
1183,00:11:22:33:44:04,51.4,1150,31.57,1.02,1.01,10.72,1,1
1184,00:11:22:33:44:08,51.4,1151,31.48,1.02,1.01,10.72,1,1
1185,00:11:22:33:44:02,51.4,1152,31.45,1.02,1.01,10.75,1,1
1186,00:11:22:33:44:05,51.4,1153,31.64,1.02,1.01,10.74,1,1
1187,00:11:22:33:44:01,51.4,1154,31.59,1.02,1.01,10.74,1,1
1188,00:11:22:33:44:00,51.4,1155,31.64,1.02,1.01,10.71,1,1
1189,00:11:22:33:44:09,51.4,1156,31.74,1.02,1.01,10.74,1,1
1190,00:11:22:33:44:03,51.4,1157,31.74,1.02,1.01,10.76,1,1
1191,00:11:22:33:44:02,51.4,1158,31.66,1.02,1.01,10.78,1,1
1193,00:11:22:33:44:07,51.4,1159,31.85,1.02,1.01,10.76,1,1
1194,00:11:22:33:44:00,51.4,1160,31.88,1.02,1.01,10.76,1,1
1195,00:11:22:33:44:00,51.4,1161,31.71,1.02,1.01,10.76,1,1
1196,00:11:22:33:44:01,51.4,1162,31.71,1.02,1.01,10.79,1,1
1197,00:11:22:33:44:06,51.4,1163,31.71,1.02,1.01,10.81,1,1
1198,00:11:22:33:44:03,51.4,1164,31.66,1.02,1.01,10.8,1,1
1199,00:11:22:33:44:01,51.4,1165,31.64,1.02,1.01,10.76,1,1
1200,00:11:22:33:44:04,51.4,1166,31.74,1.02,1.01,10.76,1,1
1201,00:11:22:33:44:00,51.4,1167,31.66,1.02,1.01,10.76,1,1
1202,00:11:22:33:44:00,51.4,1168,31.64,1.02,1.01,10.72,1,1
1203,00:11:22:33:44:07,51.3,1169,31.59,1.02,1.01,10.69,1,1
1204,00:11:22:33:44:09,51.4,1170,31.57,1.02,1.01,10.72,1,1
1205,00:11:22:33:44:05,51.4,1171,31.66,1.02,1.01,10.7,1,1
1206,00:11:22:33:44:00,51.4,1172,31.64,1.02,1.01,10.7,1,1
1207,00:11:22:33:44:04,51.4,1173,31.69,1.02,1.01,10.71,1,1
1208,00:11:22:33:44:07,51.4,1174,31.71,1.02,1.01,10.75,1,1
1209,00:11:22:33:44:00,51.3,1175,31.62,1.02,1.01,10.71,1,1
1210,00:11:22:33:44:08,51.4,1176,31.55,1.02,1.01,10.73,1,1
1212,00:11:22:33:44:02,51.3,1177,31.48,1.02,1.01,10.73,1,1
1213,00:11:22:33:44:02,51.4,1178,31.57,1.02,1.01,10.69,1,1
1214,00:11:22:33:44:08,51.4,1179,31.52,1.02,1.01,10.73,1,1
1215,00:11:22:33:44:09,51.4,1180,31.52,1.02,1.01,10.74,1,1
1216,00:11:22:33:44:00,51.4,1181,31.48,1.02,1.01,10.72,1,1
1217,00:11:22:33:44:00,51.4,1182,31.48,1.02,1.01,10.7,1,1
1218,00:11:22:33:44:01,51.4,1183,31.55,1.02,1.01,10.72,1,1
1219,00:11:22:33:44:02,51.5,1184,31.71,1.02,1.01,10.77,1,1
1220,00:11:22:33:44:09,51.4,1185,31.55,1.02,1.01,10.74,1,1
1221,00:11:22:33:44:09,51.4,1186,31.66,1.02,1.01,10.81,1,1
1222,00:11:22:33:44:08,51.4,1187,31.71,1.02,1.01,10.81,1,1
1223,00:11:22:33:44:08,51.4,1188,31.66,1.02,1.01,10.82,1,1
1224,00:11:22:33:44:04,51.4,1189,31.66,1.02,1.01,10.78,1,1
1225,00:11:22:33:44:04,51.4,1190,31.64,1.02,1.01,10.82,1,1
1226,00:11:22:33:44:04,51.4,1191,31.69,1.02,1.01,10.82,0,0
1227,00:11:22:33:44:01,51.4,1192,31.76,1.02,1.01,10.81,0,0
1228,00:11:22:33:44:06,51.4,1193,31.83,1.02,1.01,10.81,0,0
1229,00:11:22:33:44:04,51.4,1194,31.83,1.02,1.01,10.82,0,0
1231,00:11:22:33:44:02,51.4,1195,31.9,1.02,1.01,10.82,0,0
1232,00:11:22:33:44:07,51.5,1196,31.95,1.02,1.01,10.81,0,0
1233,00:11:22:33:44:07,51.5,1197,31.92,1.02,1.01,10.84,0,0
1234,00:11:22:33:44:07,51.5,1198,31.99,1.02,1.01,10.84,0,0
1235,00:11:22:33:44:06,51.5,1199,31.97,1.02,1.01,10.84,0,0
1236,00:11:22:33:44:01,51.4,1200,31.95,1.02,1.01,10.84,0,0
1237,00:11:22:33:44:02,51.5,1201,31.78,1.02,1.01,10.84,0,0
1238,00:11:22:33:44:09,51.5,1202,31.78,1.02,1.01,10.83,0,0
1239,00:11:22:33:44:08,51.5,1203,31.69,1.02,1.01,10.82,0,0
1240,00:11:22:33:44:02,51.5,1204,31.64,1.02,1.01,10.8,0,0
1241,00:11:22:33:44:08,51.5,1205,31.64,1.02,1.01,10.79,0,0
1242,00:11:22:33:44:07,51.5,1206,31.55,1.02,1.01,10.79,0,0
1243,00:11:22:33:44:05,51.5,1207,31.62,1.02,1.01,10.8,0,0
1244,00:11:22:33:44:00,51.5,1208,31.64,1.02,1.01,10.77,0,0
1245,00:11:22:33:44:06,51.4,1209,31.69,1.02,1.01,10.75,0,0
1246,00:11:22:33:44:09,51.5,1210,31.81,1.02,1.01,10.76,0,0
1247,00:11:22:33:44:01,51.4,1211,31.9,1.02,1.01,10.77,0,0
1248,00:11:22:33:44:01,51.5,1212,31.92,1.02,1.01,10.76,0,0
1249,00:11:22:33:44:09,51.4,1213,31.92,1.02,1.01,10.78,0,0
1251,00:11:22:33:44:00,51.5,1214,32.04,1.02,1.01,10.73,0,0
1252,00:11:22:33:44:09,51.5,1215,31.95,1.02,1.01,10.73,0,0
1253,00:11:22:33:44:01,51.4,1216,31.97,1.02,1.01,10.75,0,0
1254,00:11:22:33:44:07,51.4,1217,31.95,1.02,1.01,10.77,0,0
1255,00:11:22:33:44:09,51.4,1218,31.74,1.02,1.01,10.74,0,0
1256,00:11:22:33:44:06,51.5,1219,31.74,1.02,1.01,10.73,0,0
1257,00:11:22:33:44:06,51.5,1220,31.62,1.02,1.01,10.77,0,0
1258,00:11:22:33:44:01,51.5,1221,31.55,1.02,1.01,10.76,0,0
1259,00:11:22:33:44:07,51.5,1222,31.52,1.02,1.01,10.77,0,0
1260,00:11:22:33:44:04,51.5,1223,31.59,1.02,1.01,10.75,0,0
1261,00:11:22:33:44:04,51.5,1224,31.55,1.02,1.01,10.76,1,1
1262,00:11:22:33:44:09,51.5,1225,31.57,1.02,1.01,10.74,1,1
1263,00:11:22:33:44:01,51.5,1226,31.62,1.02,1.01,10.73,1,1
1264,00:11:22:33:44:06,51.4,1227,31.52,1.02,1.01,10.74,1,1
1265,00:11:22:33:44:09,51.5,1228,31.52,1.02,1.01,10.71,1,1
1266,00:11:22:33:44:09,51.4,1229,31.57,1.02,1.01,10.71,1,1
1267,00:11:22:33:44:01,51.5,1230,31.71,1.02,1.01,10.74,1,1
1268,00:11:22:33:44:07,51.4,1231,31.76,1.02,1.01,10.74,1,1
1270,00:11:22:33:44:05,51.5,1232,31.81,1.02,1.01,10.74,1,1
1271,00:11:22:33:44:07,51.5,1233,31.76,1.02,1.01,10.72,1,1
1272,00:11:22:33:44:04,51.5,1234,31.81,1.02,1.01,10.77,1,1
1273,00:11:22:33:44:09,51.5,1235,31.95,1.02,1.01,10.73,1,1
1274,00:11:22:33:44:03,51.5,1236,32.04,1.02,1.01,10.76,1,1
1275,00:11:22:33:44:09,51.5,1237,31.99,1.02,1.01,10.72,1,1
1276,00:11:22:33:44:08,51.5,1238,31.81,1.02,1.01,10.72,1,1
1277,00:11:22:33:44:07,51.5,1239,31.76,1.02,1.01,10.72,1,1
1278,00:11:22:33:44:09,51.5,1240,31.66,1.02,1.01,10.69,1,1
1279,00:11:22:33:44:07,51.5,1241,31.62,1.02,1.01,10.69,1,1
1280,00:11:22:33:44:00,51.5,1242,31.52,1.02,1.01,10.68,1,1
1281,00:11:22:33:44:03,51.4,1243,31.48,1.02,1.01,10.7,1,1
1282,00:11:22:33:44:01,51.4,1244,31.41,1.02,1.01,10.67,1,1
1283,00:11:22:33:44:01,51.4,1245,31.48,1.02,1.01,10.68,1,1
1284,00:11:22:33:44:05,51.4,1246,31.66,1.02,1.01,10.67,1,1
1285,00:11:22:33:44:06,51.4,1247,31.64,1.02,1.01,10.71,1,1
1286,00:11:22:33:44:09,51.4,1248,31.66,1.02,1.01,10.72,1,1
1287,00:11:22:33:44:06,51.4,1249,31.69,1.02,1.01,10.76,1,1
1289,00:11:22:33:44:01,51.4,1250,31.76,1.02,1.01,10.77,1,1
1290,00:11:22:33:44:00,51.4,1251,31.66,1.02,1.01,10.77,1,1
1291,00:11:22:33:44:06,51.4,1252,31.78,1.02,1.01,10.8,1,1
1292,00:11:22:33:44:02,51.5,1253,31.71,1.02,1.01,10.8,1,1
1293,00:11:22:33:44:02,51.4,1254,31.5,1.02,1.01,10.77,1,1
1294,00:11:22:33:44:00,51.4,1255,31.5,1.02,1.01,10.77,1,1
1295,00:11:22:33:44:04,51.4,1256,31.55,1.02,1.01,10.76,1,1
1296,00:11:22:33:44:01,51.4,1257,31.57,1.02,1.01,10.76,1,1
1297,00:11:22:33:44:06,51.4,1258,31.55,1.02,1.01,10.72,1,1
1298,00:11:22:33:44:01,51.4,1259,31.57,1.02,1.01,10.69,1,1
1299,00:11:22:33:44:05,51.4,1260,31.59,1.02,1.01,10.7,1,1
1300,00:11:22:33:44:00,51.4,1261,31.59,1.02,1.01,10.72,1,1
1301,00:11:22:33:44:05,51.4,1262,31.71,1.02,1.01,10.76,1,1
1302,00:11:22:33:44:03,51.4,1263,31.78,1.02,1.01,10.75,1,1
1303,00:11:22:33:44:06,51.4,1264,31.66,1.02,1.01,10.74,1,1
1304,00:11:22:33:44:06,51.4,1265,31.64,1.02,1.01,10.74,1,1
1305,00:11:22:33:44:04,51.4,1266,31.66,1.02,1.01,10.74,1,1
1306,00:11:22:33:44:03,51.4,1267,31.74,1.02,1.01,10.76,1,1
1307,00:11:22:33:44:08,51.4,1268,31.66,1.02,1.01,10.75,1,1
1309,00:11:22:33:44:03,51.4,1269,31.83,1.02,1.01,10.75,1,1
1310,00:11:22:33:44:06,51.4,1270,31.81,1.02,1.01,10.74,1,1
1311,00:11:22:33:44:02,51.4,1271,31.62,1.02,1.01,10.75,1,1
1312,00:11:22:33:44:02,51.5,1272,31.69,1.02,1.01,10.79,1,1
1313,00:11:22:33:44:01,51.5,1273,31.85,1.02,1.01,10.77,1,1
1314,00:11:22:33:44:00,51.5,1274,31.85,1.02,1.01,10.79,1,1
1315,00:11:22:33:44:04,51.5,1275,31.81,1.02,1.01,10.78,1,1
1316,00:11:22:33:44:02,51.5,1276,31.85,1.02,1.01,10.79,1,1
1317,00:11:22:33:44:08,51.5,1277,31.69,1.02,1.01,10.76,1,1
1318,00:11:22:33:44:08,51.5,1278,31.9,1.02,1.01,10.74,1,1
1319,00:11:22:33:44:05,51.5,1279,31.92,1.02,1.01,10.71,1,1
1320,00:11:22:33:44:03,51.5,1280,31.97,1.02,1.01,10.7,1,1
1321,00:11:22:33:44:05,51.4,1281,31.81,1.02,1.01,10.69,1,1
1322,00:11:22:33:44:03,51.4,1282,31.83,1.02,1.01,10.71,1,1
1323,00:11:22:33:44:09,51.4,1283,31.81,1.02,1.01,10.74,1,1
1324,00:11:22:33:44:04,51.4,1284,31.78,1.02,1.01,10.72,1,1
1325,00:11:22:33:44:07,51.4,1285,31.78,1.02,1.01,10.71,,
1326,00:11:22:33:44:00,51.4,1286,31.62,1.02,1.01,10.75,,
1328,00:11:22:33:44:06,51.4,1287,31.69,1.02,1.01,10.75,,
1329,00:11:22:33:44:08,51.4,1288,31.66,1.02,1.01,10.75,,
1330,00:11:22:33:44:04,51.4,1289,31.66,1.02,1.01,10.78,,
1331,00:11:22:33:44:07,51.4,1290,31.66,1.02,1.01,10.76,,
1332,00:11:22:33:44:08,51.3,1291,31.76,1.02,1.01,10.76,,
1333,00:11:22:33:44:03,51.3,1292,31.76,1.02,1.01,10.79,,
1334,00:11:22:33:44:07,51.3,1293,31.71,1.02,1.01,10.82,,
1335,00:11:22:33:44:02,51.3,1294,31.71,1.02,1.01,10.8,,
1336,00:11:22:33:44:03,51.3,1295,31.95,1.02,1.01,10.83,,
1337,00:11:22:33:44:05,51.3,1296,31.97,1.02,1.01,10.8,,
1338,00:11:22:33:44:04,51.3,1297,31.97,1.02,1.01,10.8,,
1339,00:11:22:33:44:07,51.3,1298,31.92,1.02,1.01,10.82,,
1340,00:11:22:33:44:02,51.2,1299,31.88,1.02,1.01,10.77,,
1341,00:11:22:33:44:04,51.2,1300,31.9,1.02,1.01,10.78,,
1342,00:11:22:33:44:02,51.2,1301,31.99,1.02,1.01,10.74,,
1343,00:11:22:33:44:08,51.2,1302,32.02,1.02,1.01,10.73,,
1344,00:11:22:33:44:04,51.2,1303,31.88,1.02,1.01,10.69,,
1345,00:11:22:33:44:00,51.2,1304,31.88,1.02,1.01,10.72,,
1347,00:11:22:33:44:08,51.2,1305,31.9,1.02,1.01,10.72,,
1348,00:11:22:33:44:05,51.3,1306,31.85,1.02,1.01,10.72,,
1349,00:11:22:33:44:08,51.3,1307,31.88,1.02,1.01,10.76,,
1350,00:11:22:33:44:04,51.3,1308,31.88,1.02,1.01,10.73,,
1351,00:11:22:33:44:04,51.3,1309,31.9,1.02,1.01,10.74,,
1352,00:11:22:33:44:08,51.3,1310,31.92,1.02,1.01,10.74,,
1353,00:11:22:33:44:06,51.3,1311,31.83,1.02,1.01,10.74,,
1354,00:11:22:33:44:07,51.3,1312,31.81,1.02,1.01,10.73,,
1355,00:11:22:33:44:05,51.4,1313,31.83,1.02,1.01,10.69,,
1356,00:11:22:33:44:05,51.4,1314,31.85,1.02,1.01,10.7,,
1357,00:11:22:33:44:05,51.3,1315,31.85,1.02,1.01,10.7,,
1358,00:11:22:33:44:09,51.3,1316,31.9,1.02,1.01,10.74,,
1359,00:11:22:33:44:09,51.3,1317,31.83,1.02,1.01,10.76,,
1360,00:11:22:33:44:07,51.3,1318,31.66,1.02,1.01,10.76,,
1361,00:11:22:33:44:04,51.3,1319,31.66,1.02,1.01,10.79,,
1362,00:11:22:33:44:03,51.3,1320,31.64,1.02,1.01,10.8,,
1363,00:11:22:33:44:06,51.3,1321,31.57,1.02,1.01,10.83,,
1364,00:11:22:33:44:07,51.3,1322,31.57,1.02,1.01,10.8,,
1365,00:11:22:33:44:05,51.3,1323,31.52,1.02,1.01,10.76,,
1367,00:11:22:33:44:04,51.3,1324,31.45,1.02,1.01,10.75,,
1368,00:11:22:33:44:05,51.3,1325,31.55,1.02,1.01,10.74,,
1369,00:11:22:33:44:05,51.2,1326,31.64,1.02,1.01,10.74,,
1370,00:11:22:33:44:07,51.2,1327,31.78,1.02,1.01,10.75,,
1371,00:11:22:33:44:08,51.2,1328,31.88,1.02,1.01,10.72,,
1372,00:11:22:33:44:03,51.2,1329,31.85,1.02,1.01,10.7,,
1373,00:11:22:33:44:05,51.2,1330,31.92,1.02,1.01,10.74,,
1374,00:11:22:33:44:05,51.2,1331,31.99,1.02,1.01,10.77,,
1375,00:11:22:33:44:05,51.2,1332,32.04,1.02,1.01,10.79,,
1376,00:11:22:33:44:08,51.2,1333,31.95,1.02,1.01,10.78,,
1377,00:11:22:33:44:00,51.2,1334,31.92,1.02,1.01,10.78,,
1378,00:11:22:33:44:00,51.2,1335,31.81,1.02,1.01,10.75,,
1379,00:11:22:33:44:02,51.2,1336,31.76,1.02,1.01,10.74,,
1380,00:11:22:33:44:05,51.2,1337,31.76,1.02,1.01,10.72,,
1381,00:11:22:33:44:04,51.2,1338,31.74,1.02,1.01,10.7,,
1382,00:11:22:33:44:08,51.2,1339,31.76,1.02,1.01,10.68,,
1383,00:11:22:33:44:07,51.2,1340,31.78,1.02,1.01,10.66,,
1384,00:11:22:33:44:09,51.2,1341,31.81,1.02,1.01,10.66,,
1386,00:11:22:33:44:04,51.2,1342,31.81,1.02,1.01,10.66,,
1387,00:11:22:33:44:03,51.2,1343,31.85,1.02,1.01,10.67,,
1388,00:11:22:33:44:04,51.2,1344,31.9,1.02,1.01,10.69,,
1389,00:11:22:33:44:02,51.2,1345,31.92,1.02,1.01,10.69,,
1390,00:11:22:33:44:09,51.2,1346,31.92,1.02,1.01,10.68,,
1391,00:11:22:33:44:04,51.2,1347,31.88,1.02,1.01,10.7,,
1392,00:11:22:33:44:03,51.2,1348,31.76,1.02,1.01,10.72,,
1393,00:11:22:33:44:00,51.2,1349,31.76,1.02,1.01,10.72,,
1394,00:11:22:33:44:07,51.2,1350,31.83,1.02,1.01,10.75,,
1395,00:11:22:33:44:00,51.2,1351,31.78,1.02,1.01,10.73,,
1396,00:11:22:33:44:00,51.2,1352,31.71,1.02,1.01,10.75,,
1397,00:11:22:33:44:03,51.2,1353,31.76,1.02,1.01,10.78,,
1398,00:11:22:33:44:07,51.2,1354,31.81,1.02,1.01,10.8,,
1399,00:11:22:33:44:05,51.2,1355,31.78,1.02,1.01,10.78,,
1400,00:11:22:33:44:08,51.2,1356,31.92,1.02,1.01,10.78,,
1401,00:11:22:33:44:08,51.2,1357,31.9,1.02,1.01,10.8,,
1402,00:11:22:33:44:00,51.2,1358,31.9,1.02,1.01,10.75,,
1403,00:11:22:33:44:07,51.2,1359,31.97,1.02,1.01,10.76,,
1405,00:11:22:33:44:06,51.2,1360,31.99,1.02,1.01,10.76,,
1406,00:11:22:33:44:00,51.2,1361,31.88,1.02,1.01,10.74,,
1407,00:11:22:33:44:09,51.2,1362,31.81,1.02,1.01,10.75,,
1408,00:11:22:33:44:06,51.2,1363,31.83,1.02,1.01,10.79,,
1409,00:11:22:33:44:00,51.2,1364,31.69,1.02,1.01,10.76,,
1410,00:11:22:33:44:05,51.2,1365,31.69,1.02,1.01,10.73,,
1411,00:11:22:33:44:07,51.1,1366,31.57,1.02,1.01,10.75,,
1412,00:11:22:33:44:07,51.2,1367,31.59,1.02,1.01,10.79,,
1413,00:11:22:33:44:04,51.2,1368,31.62,1.02,1.01,10.77,,
1414,00:11:22:33:44:05,51.2,1369,31.78,1.02,1.01,10.77,,
1415,00:11:22:33:44:01,51.2,1370,31.88,1.02,1.01,10.74,,
1416,00:11:22:33:44:02,51.2,1371,31.88,1.02,1.01,10.7,,
1417,00:11:22:33:44:05,51.2,1372,31.95,1.02,1.01,10.69,,
1418,00:11:22:33:44:03,51.2,1373,31.92,1.02,1.01,10.7,,
1419,00:11:22:33:44:03,51.1,1374,31.99,1.02,1.01,10.69,,
1420,00:11:22:33:44:01,51.1,1375,31.85,1.02,1.01,10.67,,
1421,00:11:22:33:44:08,51.1,1376,31.81,1.02,1.01,10.69,,
1422,00:11:22:33:44:07,51.1,1377,31.74,1.02,1.01,10.66,1,1
1423,00:11:22:33:44:04,51.1,1378,31.62,1.02,1.01,10.69,1,1
1425,00:11:22:33:44:01,51.1,1379,31.57,1.02,1.01,10.69,1,1
1426,00:11:22:33:44:04,51.1,1380,31.52,1.02,1.01,10.72,1,1
1427,00:11:22:33:44:05,51.1,1381,31.57,1.02,1.01,10.75,1,1
1428,00:11:22:33:44:00,51.1,1382,31.62,1.02,1.01,10.73,1,1
1429,00:11:22:33:44:05,51.1,1383,31.69,1.02,1.01,10.72,1,1
1430,00:11:22:33:44:03,51.1,1384,31.57,1.02,1.01,10.72,1,1
1431,00:11:22:33:44:04,51.1,1385,31.59,1.02,1.01,10.72,1,1
1432,00:11:22:33:44:06,51.1,1386,31.71,1.02,1.01,10.69,1,1
1433,00:11:22:33:44:09,51.1,1387,31.83,1.02,1.01,10.72,1,1
1434,00:11:22:33:44:07,51.1,1388,31.99,1.02,1.01,10.71,1,1
1435,00:11:22:33:44:04,51.1,1389,31.92,1.02,1.01,10.69,1,1
1436,00:11:22:33:44:08,51.2,1390,31.92,1.02,1.01,10.73,1,1
1437,00:11:22:33:44:01,51.2,1391,31.92,1.02,1.01,10.73,1,1
1438,00:11:22:33:44:02,51.2,1392,32.09,1.02,1.01,10.73,1,1
1439,00:11:22:33:44:09,51.2,1393,32.02,1.02,1.01,10.73,1,1
1440,00:11:22:33:44:04,51.2,1394,31.99,1.02,1.01,10.73,1,1
1441,00:11:22:33:44:08,51.2,1395,31.92,1.02,1.01,10.7,1,1
1442,00:11:22:33:44:03,51.2,1396,31.71,1.02,1.01,10.72,1,1
1444,00:11:22:33:44:01,51.2,1397,31.74,1.02,1.01,10.69,1,1
1445,00:11:22:33:44:02,51.2,1398,31.71,1.02,1.01,10.68,1,1
1446,00:11:22:33:44:07,51.2,1399,31.71,1.02,1.01,10.71,1,1
1447,00:11:22:33:44:06,51.2,1400,31.66,1.02,1.01,10.67,1,1
1448,00:11:22:33:44:03,51.2,1401,31.74,1.02,1.01,10.68,1,1
1449,00:11:22:33:44:07,51.2,1402,31.74,1.02,1.01,10.72,1,1
1450,00:11:22:33:44:09,51.1,1403,31.64,1.02,1.01,10.72,1,1
1451,00:11:22:33:44:05,51.2,1404,31.62,1.02,1.01,10.68,1,1
1452,00:11:22:33:44:01,51.2,1405,31.74,1.02,1.01,10.7,1,1
1453,00:11:22:33:44:00,51.2,1406,31.66,1.02,1.01,10.71,1,1
1454,00:11:22:33:44:04,51.2,1407,31.66,1.02,1.01,10.68,1,1
1455,00:11:22:33:44:00,51.1,1408,31.66,1.02,1.01,10.69,1,1
1456,00:11:22:33:44:07,51.2,1409,31.62,1.02,1.01,10.72,1,1
1457,00:11:22:33:44:05,51.2,1410,31.55,1.02,1.01,10.72,1,1
1458,00:11:22:33:44:08,51.2,1411,31.64,1.02,1.01,10.72,1,1
